AGE76,BLACK,DADED,ED76,EXP76,IQSCORE,WAGE76,LWAGE76,MOMED,NEARC,SMSA76,SOUTH76
28,0,6.0000000000000000,11,11,94,350,5.8579330000000001,5.00,1,1,0
33,0,10.0000000000000000,12,15,109,726,6.5875500000000002,8.00,1,1,0
33,1,9.9399999999999995,13,14,119,536,6.2841339999999999,11.00,1,1,0
26,1,12.0000000000000000,13,7,98,532,6.2766430000000000,12.00,1,1,1
28,1,9.9399999999999995,17,5,103,428,6.0591229999999996,10.25,1,1,1
32,0,10.0000000000000000,18,8,112,850,6.7452360000000002,12.00,1,1,1
26,0,12.0000000000000000,16,4,104,474,6.1612070000000001,8.00,1,1,0
26,0,11.0000000000000000,13,7,96,656,6.4861610000000001,10.00,1,1,0
25,0,10.0000000000000000,14,5,102,462,6.1355649999999997,11.00,1,1,0
28,0,9.0000000000000000,16,6,103,673,6.5117450000000003,10.25,0,1,0
31,0,9.9399999999999995,12,13,95,800,6.6846120000000004,10.25,0,1,0
26,0,9.9399999999999995,12,8,93,334,5.8111410000000001,10.25,0,1,0
26,0,6.0000000000000000,13,7,122,702,6.5539339999999999,8.00,0,1,0
25,0,6.0000000000000000,12,7,107,524,6.2614919999999996,8.00,0,1,0
32,0,9.9399999999999995,12,14,97,577,6.3578419999999998,12.00,1,1,0
32,0,12.0000000000000000,18,8,115,423,6.0473720000000002,12.00,1,0,0
29,0,9.9399999999999995,18,5,120,874,6.7730800000000002,10.25,1,1,0
28,0,9.9399999999999995,15,7,103,640,6.4614680000000000,12.00,1,1,0
29,0,12.0000000000000000,16,7,106,1101,7.0039740000000004,14.00,0,1,1
26,0,12.0000000000000000,16,4,96,649,6.4754329999999998,14.00,0,1,0
26,0,8.0000000000000000,12,8,114,450,6.1092480000000000,8.00,0,1,1
27,0,9.9399999999999995,11,10,86,698,6.5482189999999996,9.00,0,1,0
34,1,9.9399999999999995,15,13,78,505,6.2245580000000000,10.25,0,1,0
28,0,12.0000000000000000,16,6,110,556,6.3207680000000002,13.00,0,1,1
25,0,12.0000000000000000,17,2,132,375,5.9269259999999999,13.00,0,0,0
28,0,12.0000000000000000,15,7,126,673,6.5117450000000003,12.00,0,1,1
30,0,8.0000000000000000,13,11,102,308,5.7301000000000002,8.00,0,1,0
34,0,12.0000000000000000,12,16,87,585,6.3716119999999998,12.00,0,1,0
24,0,12.0000000000000000,12,6,89,781,6.6605749999999997,13.00,0,1,0
27,0,9.9399999999999995,12,9,106,656,6.4861610000000001,8.00,1,1,0
28,0,8.0000000000000000,12,10,100,423,6.0473720000000002,5.00,1,1,0
28,0,12.0000000000000000,16,6,98,1282,7.1561769999999996,12.00,1,1,0
25,0,11.0000000000000000,12,7,97,962,6.8690140000000000,12.00,1,1,0
30,0,4.0000000000000000,12,12,111,800,6.6846120000000004,16.00,1,1,0
33,0,12.0000000000000000,12,15,100,750,6.6200729999999997,12.00,1,1,0
29,0,12.0000000000000000,18,5,110,647,6.4723459999999999,12.00,1,1,0
29,0,10.0000000000000000,12,11,114,938,6.8437500000000000,12.00,1,1,0
28,0,17.0000000000000000,17,5,135,537,6.2859980000000002,12.00,1,1,0
24,0,13.0000000000000000,15,3,121,290,5.6698810000000002,16.00,1,1,0
29,0,6.0000000000000000,12,11,95,192,5.2574949999999996,8.00,1,0,1
30,0,9.9399999999999995,18,6,116,818,6.7068620000000001,10.25,1,1,0
30,0,9.9399999999999995,18,6,98,813,6.7007310000000002,13.00,1,1,0
29,0,10.0000000000000000,12,11,90,727,6.5889259999999998,12.00,1,1,0
24,0,10.0000000000000000,12,6,116,1125,7.0255380000000001,12.00,1,1,0
28,1,14.0000000000000000,17,5,110,615,6.4216220000000002,10.25,1,1,0
26,1,14.0000000000000000,12,8,97,403,5.9989369999999997,10.25,1,1,0
26,0,8.0000000000000000,11,9,89,705,6.5581980000000000,9.00,1,1,0
27,0,11.0000000000000000,15,6,105,337,5.8200830000000003,12.00,1,1,0
28,0,11.0000000000000000,17,5,117,833,6.7250340000000000,12.00,1,1,0
26,0,11.0000000000000000,17,3,75,192,5.2574949999999996,12.00,1,1,0
26,0,12.0000000000000000,12,8,87,730,6.5930450000000000,12.00,1,1,0
26,0,9.0000000000000000,10,10,74,542,6.2952659999999998,11.00,1,1,0
28,0,11.0000000000000000,12,10,91,823,6.7129560000000001,11.00,1,0,0
26,0,11.0000000000000000,12,8,90,438,6.0822190000000003,11.00,1,1,1
24,0,14.0000000000000000,16,2,112,427,6.0567840000000004,12.00,1,1,0
30,0,11.0000000000000000,12,12,90,340,5.8289460000000002,12.00,1,0,0
34,0,14.0000000000000000,13,15,130,481,6.1758670000000002,11.00,1,1,1
32,0,10.0000000000000000,16,10,108,817,6.7056389999999997,12.00,1,1,0
28,0,12.0000000000000000,12,10,86,500,6.2146080000000001,12.00,1,0,0
25,1,9.9399999999999995,12,7,101,543,6.2971089999999998,10.25,1,1,0
26,0,9.9399999999999995,16,4,125,447,6.1025590000000003,11.00,1,1,0
25,0,9.9399999999999995,15,4,94,217,5.3798969999999997,11.00,1,0,0
24,1,8.0000000000000000,15,3,109,352,5.8636309999999998,10.00,1,1,0
29,0,8.0000000000000000,12,11,98,721,6.5806389999999997,10.00,1,0,0
29,0,8.0000000000000000,17,6,114,654,6.4831079999999996,12.00,1,1,0
26,0,9.9399999999999995,16,4,125,803,6.6883540000000004,16.00,1,1,0
27,0,8.0000000000000000,12,9,100,570,6.3456359999999998,12.00,1,1,0
25,0,12.0000000000000000,16,3,104,600,6.3969300000000002,12.00,1,1,0
26,0,14.0000000000000000,13,7,112,450,6.1092480000000000,10.00,1,1,0
26,0,9.9399999999999995,13,7,100,445,6.0980740000000004,2.00,1,1,1
29,0,12.0000000000000000,15,8,104,590,6.3801230000000002,11.00,1,0,0
25,0,8.0000000000000000,14,5,97,721,6.5806389999999997,12.00,1,1,0
32,0,8.0000000000000000,12,14,120,693,6.5410300000000001,8.00,1,1,0
26,0,8.0000000000000000,13,7,134,529,6.2709880000000000,8.00,1,1,1
30,0,8.0000000000000000,9,15,92,470,6.1527329999999996,8.00,1,1,0
26,0,16.0000000000000000,16,4,129,481,6.1758670000000002,13.00,1,1,0
25,0,16.0000000000000000,16,3,122,462,6.1355649999999997,13.00,1,1,0
32,0,12.0000000000000000,14,12,118,865,6.7627300000000004,12.00,1,1,0
30,0,9.9399999999999995,16,8,101,713,6.5694809999999997,12.00,1,0,0
24,0,9.9399999999999995,12,6,107,740,6.6066500000000001,12.00,1,0,0
28,0,9.9399999999999995,14,8,92,817,6.7056389999999997,10.00,1,1,0
34,0,11.0000000000000000,12,16,92,677,6.5176710000000000,12.00,1,1,0
29,0,12.0000000000000000,16,7,121,797,6.6808550000000002,12.00,1,1,0
24,0,13.0000000000000000,13,5,102,769,6.6450909999999999,17.00,1,1,0
25,0,12.0000000000000000,16,3,118,462,6.1355649999999997,16.00,1,1,0
25,0,12.0000000000000000,12,7,100,393,5.9738100000000003,10.25,1,0,0
32,0,9.0000000000000000,13,13,92,800,6.6846120000000004,7.00,1,1,1
27,0,14.0000000000000000,17,4,108,673,6.5117450000000003,12.00,0,1,0
33,0,9.9399999999999995,16,11,121,481,6.1758670000000002,10.25,0,0,0
32,0,8.0000000000000000,12,14,119,911,6.8145429999999996,12.00,0,0,0
24,0,12.0000000000000000,16,2,106,385,5.9532429999999996,12.00,0,0,0
24,0,12.0000000000000000,12,6,98,436,6.0776420000000000,11.00,0,1,0
25,0,7.0000000000000000,12,7,109,526,6.2653010000000000,8.00,0,0,0
25,0,12.0000000000000000,16,3,120,542,6.2952659999999998,15.00,0,0,0
28,0,4.0000000000000000,13,9,127,769,6.6450909999999999,16.00,0,0,0
27,0,12.0000000000000000,18,3,101,711,6.5666719999999996,12.00,0,0,0
34,0,8.0000000000000000,18,10,108,346,5.8464390000000002,8.00,0,0,0
32,0,8.0000000000000000,12,14,91,787,6.6682280000000000,8.00,0,0,0
26,0,10.0000000000000000,14,6,118,455,6.1202969999999999,12.00,0,1,0
24,0,10.0000000000000000,16,2,110,460,6.1312270000000000,12.00,0,1,0
26,0,9.9399999999999995,13,7,119,277,5.6240180000000004,14.00,0,0,0
34,0,8.0000000000000000,17,11,103,808,6.6945620000000003,12.00,0,1,0
27,0,12.0000000000000000,14,7,103,624,6.4361509999999997,14.00,0,0,0
26,0,8.0000000000000000,12,8,104,697,6.5467849999999999,12.00,0,1,0
26,0,8.0000000000000000,14,6,108,378,5.9348939999999999,12.00,0,0,0
24,0,8.0000000000000000,12,6,118,473,6.1590949999999998,12.00,0,0,0
24,0,8.0000000000000000,12,6,98,425,6.0520889999999996,12.00,0,0,0
24,0,8.0000000000000000,16,2,120,649,6.4754329999999998,12.00,0,0,0
25,0,12.0000000000000000,15,4,144,491,6.1964439999999996,15.00,0,1,0
26,0,2.0000000000000000,12,8,100,500,6.2146080000000001,7.00,0,0,0
27,0,8.0000000000000000,14,7,86,370,5.9135030000000004,10.00,0,0,0
30,0,6.0000000000000000,18,6,122,506,6.2265370000000004,8.00,0,1,0
27,0,12.0000000000000000,12,9,98,619,6.4281050000000004,13.00,0,1,0
30,0,9.9399999999999995,12,12,101,361,5.8888780000000001,13.00,0,0,0
28,0,9.9399999999999995,12,10,117,588,6.3767269999999998,8.00,0,1,0
24,0,9.9399999999999995,12,6,119,350,5.8579330000000001,8.00,0,1,0
32,0,8.0000000000000000,12,14,105,484,6.1820849999999998,12.00,0,1,0
34,0,6.0000000000000000,11,17,104,835,6.7274320000000003,9.00,0,0,0
28,0,9.9399999999999995,17,5,111,385,5.9532429999999996,12.00,1,0,0
25,0,8.0000000000000000,11,8,96,450,6.1092480000000000,8.00,1,0,0
28,0,12.0000000000000000,16,6,94,491,6.1964439999999996,8.00,1,0,0
32,0,8.0000000000000000,18,8,101,831,6.7226299999999997,12.00,1,1,0
30,0,8.0000000000000000,12,12,83,434,6.0730440000000003,8.00,1,0,0
26,0,8.0000000000000000,12,8,112,700,6.5510799999999998,8.00,1,0,0
26,0,8.0000000000000000,10,10,93,542,6.2952659999999998,8.00,1,0,0
34,0,12.0000000000000000,12,16,105,395,5.9788860000000001,9.00,0,0,0
25,0,9.9399999999999995,12,7,115,721,6.5806389999999997,10.25,0,1,0
25,0,8.0000000000000000,12,7,105,1187,7.0791849999999998,15.00,0,0,0
25,0,8.0000000000000000,12,7,88,501,6.2166059999999996,10.00,0,1,0
24,0,16.0000000000000000,16,2,122,336,5.8171109999999997,13.00,1,1,0
32,0,8.0000000000000000,12,14,96,565,6.3368260000000003,8.00,1,0,0
34,0,6.0000000000000000,17,11,123,964,6.8710909999999998,12.00,0,0,1
28,0,12.0000000000000000,12,10,104,800,6.6846120000000004,12.00,0,1,0
30,0,7.0000000000000000,12,12,108,609,6.4118190000000004,11.00,0,1,0
25,0,12.0000000000000000,16,3,116,670,6.5072770000000002,12.00,0,1,0
25,0,8.0000000000000000,11,8,92,445,6.0980740000000004,7.00,0,1,0
25,0,10.0000000000000000,13,6,102,485,6.1841489999999997,12.00,0,1,0
32,0,12.0000000000000000,18,8,109,710,6.5652650000000001,16.00,0,0,0
32,0,9.9399999999999995,12,14,103,953,6.8596149999999998,10.25,0,0,0
27,0,12.0000000000000000,13,8,97,500,6.2146080000000001,12.00,0,1,0
26,0,12.0000000000000000,16,4,101,457,6.1246830000000001,12.00,0,1,1
27,0,8.0000000000000000,12,9,98,410,6.0161569999999998,11.00,1,0,0
27,0,8.0000000000000000,12,9,96,486,6.1862089999999998,8.00,1,0,0
31,0,9.0000000000000000,18,7,122,962,6.8690140000000000,13.00,1,1,1
24,0,12.0000000000000000,16,2,114,359,5.8833219999999997,12.00,1,0,0
24,0,9.0000000000000000,12,6,100,330,5.7990930000000001,12.00,0,0,0
28,0,9.9399999999999995,12,10,104,625,6.4377519999999997,10.00,0,0,0
26,0,5.0000000000000000,12,8,111,495,6.2045579999999996,8.00,0,0,0
29,0,12.0000000000000000,12,11,110,653,6.4815769999999997,12.00,0,0,0
27,0,15.0000000000000000,12,9,87,722,6.5820249999999998,12.00,0,0,0
25,0,15.0000000000000000,12,7,103,704,6.5567780000000004,12.00,0,0,0
31,0,14.0000000000000000,12,13,95,625,6.4377519999999997,12.00,0,1,0
29,0,12.0000000000000000,18,5,116,622,6.4329400000000003,15.00,0,0,0
26,0,12.0000000000000000,15,5,109,427,6.0567840000000004,15.00,0,1,0
29,0,12.0000000000000000,12,11,104,653,6.4815769999999997,12.00,0,0,0
30,0,12.0000000000000000,12,12,104,643,6.4661450000000000,12.00,0,0,0
34,0,12.0000000000000000,12,16,110,575,6.3543700000000003,12.00,0,1,0
34,0,9.9399999999999995,13,15,100,313,5.7462030000000004,10.25,0,0,1
24,0,9.9399999999999995,18,0,116,664,6.4982819999999997,16.00,0,0,0
32,0,8.0000000000000000,13,13,94,555,6.3189679999999999,13.00,0,0,0
28,0,12.0000000000000000,15,7,115,642,6.4645880000000000,16.00,0,0,0
28,0,12.0000000000000000,14,8,123,667,6.5027900000000001,8.00,0,1,0
28,0,15.0000000000000000,18,4,113,1320,7.1853870000000004,13.00,0,1,0
25,0,12.0000000000000000,16,3,106,781,6.6605749999999997,12.00,0,1,0
25,0,12.0000000000000000,14,5,114,817,6.7056389999999997,12.00,0,1,0
28,0,12.0000000000000000,12,10,95,520,6.2538289999999996,6.00,0,0,0
27,0,12.0000000000000000,12,9,113,577,6.3578419999999998,6.00,0,0,0
28,0,12.0000000000000000,16,6,111,625,6.4377519999999997,12.00,0,1,0
34,0,9.9399999999999995,16,12,110,684,6.5279579999999999,10.25,0,0,0
26,0,12.0000000000000000,14,6,100,470,6.1527329999999996,12.00,0,0,0
27,0,12.0000000000000000,13,8,95,628,6.4425400000000002,12.00,0,0,0
32,0,8.0000000000000000,12,14,100,554,6.3171650000000001,8.00,0,0,0
25,0,12.0000000000000000,16,3,130,641,6.4630289999999997,12.00,1,1,0
34,0,8.0000000000000000,13,15,98,513,6.2402759999999997,12.00,1,1,0
27,0,12.0000000000000000,12,9,103,604,6.4035739999999999,12.00,1,1,0
33,0,8.0000000000000000,13,14,108,700,6.5510799999999998,15.00,1,1,0
33,0,9.9399999999999995,12,15,101,1021,6.9285379999999996,12.00,1,1,0
31,0,16.0000000000000000,12,13,90,714,6.5708830000000003,12.00,1,1,0
28,0,8.0000000000000000,12,10,79,500,6.2146080000000001,8.00,1,1,0
28,0,14.0000000000000000,12,10,94,583,6.3681869999999998,8.00,1,1,0
31,0,5.0000000000000000,12,13,115,706,6.5596150000000000,8.00,1,1,0
30,0,11.0000000000000000,16,8,118,520,6.2538289999999996,12.00,1,0,0
29,0,9.9399999999999995,16,7,114,656,6.4861610000000001,10.25,1,1,0
28,0,16.0000000000000000,16,6,114,684,6.5279579999999999,14.00,1,1,0
25,0,11.0000000000000000,13,6,84,276,5.6204010000000002,11.00,1,1,0
34,1,9.9399999999999995,13,15,92,707,6.5610309999999998,12.00,1,1,0
34,0,8.0000000000000000,12,16,107,788,6.6694979999999999,11.00,1,1,0
31,0,18.0000000000000000,18,7,137,1319,7.1846290000000002,12.00,1,1,0
28,0,9.0000000000000000,14,8,129,404,6.0014149999999997,8.00,1,1,0
25,0,12.0000000000000000,16,3,101,300,5.7037829999999996,12.00,1,1,0
26,0,12.0000000000000000,12,8,98,673,6.5117450000000003,12.00,1,1,0
34,0,9.9399999999999995,12,16,108,722,6.5820249999999998,8.00,1,1,0
26,0,8.0000000000000000,16,4,114,769,6.6450909999999999,2.00,1,0,0
30,0,6.0000000000000000,16,8,110,760,6.6333180000000000,12.00,1,0,0
30,0,11.0000000000000000,18,6,111,434,6.0730440000000003,12.00,1,0,0
34,0,12.0000000000000000,13,15,99,1192,7.0833880000000002,8.00,1,0,0
31,0,9.9399999999999995,17,8,113,462,6.1355649999999997,4.00,1,0,0
24,0,12.0000000000000000,12,6,101,370,5.9135030000000004,12.00,1,0,0
30,0,12.0000000000000000,12,12,99,475,6.1633149999999999,12.00,1,0,0
28,0,12.0000000000000000,12,10,101,435,6.0753459999999997,12.00,1,0,0
26,0,8.0000000000000000,12,8,75,332,5.8051349999999999,12.00,1,0,0
31,0,12.0000000000000000,16,9,102,640,6.4614680000000000,12.00,1,1,0
34,0,9.9399999999999995,12,16,91,505,6.2245580000000000,6.00,1,0,0
29,0,10.0000000000000000,16,7,113,625,6.4377519999999997,12.00,1,0,0
31,0,9.9399999999999995,12,13,120,462,6.1355649999999997,8.00,1,0,0
27,0,16.0000000000000000,17,4,134,817,6.7056389999999997,16.00,1,1,1
24,0,9.9399999999999995,17,1,105,433,6.0707380000000004,13.00,1,1,0
25,0,15.0000000000000000,14,5,98,641,6.4630289999999997,12.00,1,1,0
25,0,15.0000000000000000,15,4,107,225,5.4161010000000003,12.00,1,0,0
34,1,9.9399999999999995,15,13,110,721,6.5806389999999997,14.00,1,1,0
26,0,12.0000000000000000,16,4,101,722,6.5820249999999998,12.00,1,1,0
29,0,16.0000000000000000,16,7,107,817,6.7056389999999997,16.00,1,1,0
27,0,16.0000000000000000,16,5,115,664,6.4982819999999997,13.00,1,1,0
28,0,12.0000000000000000,18,4,121,897,6.7990560000000002,12.00,1,1,0
34,0,9.9399999999999995,11,17,115,793,6.6758230000000003,10.25,1,1,0
31,0,10.0000000000000000,15,10,134,539,6.2897160000000003,12.00,1,1,0
30,0,13.0000000000000000,15,9,105,721,6.5806389999999997,12.00,1,1,0
24,0,12.0000000000000000,13,5,97,925,6.8297939999999997,12.00,1,1,0
28,0,8.0000000000000000,12,10,108,508,6.2304820000000003,10.00,1,1,0
32,0,8.0000000000000000,16,10,113,929,6.8341089999999998,10.00,1,1,0
33,0,9.9399999999999995,17,10,96,705,6.5581980000000000,10.25,1,1,0
24,0,12.0000000000000000,16,2,137,520,6.2538289999999996,12.00,1,1,0
31,0,9.9399999999999995,12,13,110,940,6.8458800000000002,12.00,1,1,0
25,0,16.0000000000000000,16,3,120,766,6.6411819999999997,12.00,1,1,0
28,0,10.0000000000000000,15,7,105,707,6.5610309999999998,12.00,1,1,0
30,0,9.9399999999999995,12,12,121,684,6.5279579999999999,10.00,1,1,0
26,0,9.0000000000000000,16,4,113,417,6.0330859999999999,12.00,1,1,0
29,0,8.0000000000000000,18,5,113,600,6.3969300000000002,12.00,1,1,0
25,0,9.9399999999999995,15,4,101,682,6.5250300000000001,13.00,1,1,0
31,0,12.0000000000000000,18,7,104,918,6.8221970000000001,9.00,1,0,0
32,0,9.9399999999999995,12,14,96,738,6.6039440000000003,10.25,1,1,0
28,0,10.0000000000000000,12,10,92,1167,7.0621910000000003,12.00,1,1,0
29,0,10.0000000000000000,11,12,80,765,6.6398760000000001,10.00,1,1,0
26,0,10.0000000000000000,12,8,117,962,6.8690140000000000,10.00,1,1,0
27,0,12.0000000000000000,18,3,134,300,5.7037829999999996,12.00,1,1,0
24,0,12.0000000000000000,16,2,126,658,6.4892050000000001,12.00,1,1,0
26,0,8.0000000000000000,12,8,95,462,6.1355649999999997,8.00,1,1,0
24,0,8.0000000000000000,12,6,102,721,6.5806389999999997,8.00,1,1,0
32,0,8.0000000000000000,12,14,112,909,6.8123449999999997,10.00,1,1,0
34,0,9.9399999999999995,13,15,104,455,6.1202969999999999,10.25,1,1,1
27,1,9.9399999999999995,12,9,81,675,6.5147130000000004,10.25,1,0,1
24,1,9.9399999999999995,12,6,70,721,6.5806389999999997,10.25,1,1,0
28,1,8.0000000000000000,12,10,70,925,6.8297939999999997,8.00,1,1,0
28,0,6.0000000000000000,12,10,83,750,6.6200729999999997,6.00,1,1,0
28,0,6.0000000000000000,12,10,84,563,6.3332800000000002,6.00,1,1,0
26,0,12.0000000000000000,14,6,104,625,6.4377519999999997,10.00,1,1,0
29,0,9.9399999999999995,10,13,82,300,5.7037829999999996,10.25,1,0,0
27,0,8.0000000000000000,12,9,109,1380,7.2298390000000001,12.00,1,0,0
25,0,12.0000000000000000,14,5,111,470,6.1527329999999996,12.00,1,1,0
28,0,12.0000000000000000,12,10,97,788,6.6694979999999999,12.00,1,1,0
25,0,8.0000000000000000,16,3,120,230,5.4380790000000001,12.00,1,1,0
33,0,7.0000000000000000,12,15,94,315,5.7525729999999999,12.00,0,1,0
29,0,3.0000000000000000,17,6,116,355,5.8721180000000004,5.00,0,1,0
26,0,13.0000000000000000,13,7,101,649,6.4754329999999998,12.00,0,0,0
29,0,9.0000000000000000,12,11,98,435,6.0753459999999997,10.25,0,1,0
27,0,10.0000000000000000,11,10,110,600,6.3969300000000002,15.00,0,0,0
26,0,16.0000000000000000,13,7,131,206,5.3278759999999998,14.00,0,1,1
27,0,12.0000000000000000,12,9,122,481,6.1758670000000002,11.00,0,1,1
24,0,12.0000000000000000,13,5,88,485,6.1841489999999997,10.00,0,1,1
29,0,12.0000000000000000,18,5,111,759,6.6320020000000000,12.00,0,1,0
26,0,12.0000000000000000,12,8,90,995,6.9027430000000001,12.00,0,1,0
25,0,12.0000000000000000,16,3,120,314,5.7493930000000004,12.00,1,1,0
29,0,9.9399999999999995,12,11,108,783,6.6631330000000002,8.00,1,1,0
32,0,8.0000000000000000,13,13,99,650,6.4769730000000001,12.00,1,1,0
30,0,6.0000000000000000,11,13,80,475,6.1633149999999999,12.00,1,1,0
32,0,5.0000000000000000,11,15,93,726,6.5875500000000002,10.00,1,1,0
28,0,17.0000000000000000,16,6,96,721,6.5806389999999997,12.00,1,1,0
34,0,9.9399999999999995,12,16,85,563,6.3332800000000002,10.25,1,1,0
26,0,12.0000000000000000,12,8,108,600,6.3969300000000002,13.00,1,1,0
25,0,13.0000000000000000,15,4,110,692,6.5395859999999999,12.00,1,1,0
28,0,10.0000000000000000,15,7,118,423,6.0473720000000002,11.00,1,1,0
24,0,14.0000000000000000,12,6,102,786,6.6669570000000000,10.25,1,1,0
34,0,9.9399999999999995,16,12,113,577,6.3578419999999998,18.00,1,1,0
27,0,11.0000000000000000,18,3,112,635,6.4536249999999997,10.00,1,0,0
27,0,9.9399999999999995,12,9,115,410,6.0161569999999998,12.00,1,1,0
24,0,12.0000000000000000,16,2,117,370,5.9135030000000004,10.00,1,1,0
26,0,11.0000000000000000,16,4,119,789,6.6707660000000004,10.00,1,1,0
28,0,11.0000000000000000,12,10,94,1251,7.1316990000000002,12.00,1,1,0
30,0,16.0000000000000000,16,8,109,808,6.6945620000000003,13.00,1,1,0
30,0,8.0000000000000000,16,8,107,308,5.7301000000000002,12.00,1,1,0
30,0,6.0000000000000000,16,8,121,673,6.5117450000000003,6.00,1,1,0
29,0,9.9399999999999995,12,11,90,524,6.2614919999999996,10.25,1,0,0
28,0,9.0000000000000000,12,10,121,450,6.1092480000000000,9.00,1,0,0
26,0,6.0000000000000000,12,8,89,333,5.8081430000000003,7.00,1,0,0
32,0,8.0000000000000000,12,14,101,913,6.8167359999999997,12.00,1,0,0
27,0,8.0000000000000000,11,10,68,128,4.8520300000000001,9.00,1,0,0
27,0,14.0000000000000000,16,5,118,396,5.9814140000000000,12.00,1,0,0
28,0,12.0000000000000000,13,9,102,475,6.1633149999999999,12.00,1,1,0
24,0,12.0000000000000000,16,2,102,300,5.7037829999999996,12.00,1,0,0
32,0,7.0000000000000000,12,14,109,630,6.4457199999999997,9.00,1,0,0
33,0,6.0000000000000000,12,15,94,485,6.1841489999999997,4.00,1,0,0
30,0,5.0000000000000000,12,12,115,549,6.3080980000000002,6.00,1,0,0
25,0,5.0000000000000000,12,7,101,372,5.9188939999999999,6.00,1,0,0
34,0,4.0000000000000000,12,16,92,641,6.4630289999999997,8.00,1,0,0
29,0,9.9399999999999995,12,11,89,519,6.2519039999999997,8.00,1,1,0
26,0,5.0000000000000000,9,11,71,385,5.9532429999999996,11.00,1,0,0
29,0,12.0000000000000000,16,7,97,450,6.1092480000000000,8.00,1,1,1
26,0,10.0000000000000000,12,8,116,315,5.7525729999999999,12.00,0,0,0
29,0,11.0000000000000000,14,9,130,731,6.5944130000000003,12.00,0,0,0
32,0,6.0000000000000000,12,14,102,325,5.7838250000000002,12.00,0,0,0
28,0,12.0000000000000000,16,6,119,616,6.4232469999999999,12.00,0,1,0
30,0,10.0000000000000000,15,9,104,346,5.8464390000000002,10.00,0,1,0
28,0,8.0000000000000000,13,9,91,471,6.1548579999999999,13.00,0,1,0
27,0,7.0000000000000000,12,9,93,300,5.7037829999999996,8.00,0,0,0
28,1,12.0000000000000000,12,10,95,267,5.5872489999999999,8.00,1,1,0
28,0,13.0000000000000000,12,10,74,230,5.4380790000000001,10.00,1,1,0
24,0,9.9399999999999995,14,4,115,432,6.0684259999999997,10.00,1,1,0
26,0,12.0000000000000000,12,8,89,531,6.2747620000000000,12.00,1,1,0
27,0,12.0000000000000000,12,9,92,1100,7.0030659999999996,11.00,1,1,0
28,1,8.0000000000000000,12,10,104,588,6.3767269999999998,12.00,1,1,0
30,0,9.9399999999999995,18,6,109,841,6.7345910000000000,15.00,1,0,0
24,0,9.9399999999999995,15,3,124,641,6.4630289999999997,10.00,1,1,0
27,0,9.9399999999999995,15,6,94,350,5.8579330000000001,12.00,0,0,0
33,0,4.0000000000000000,16,11,120,618,6.4264880000000000,12.00,0,0,0
31,0,9.9399999999999995,13,12,103,470,6.1527329999999996,10.25,0,1,0
27,0,12.0000000000000000,12,9,92,411,6.0185930000000001,10.25,0,0,0
25,0,12.0000000000000000,12,7,111,400,5.9914649999999998,10.00,0,0,0
33,0,9.0000000000000000,11,16,96,700,6.5510799999999998,8.00,0,1,0
27,0,12.0000000000000000,15,6,103,311,5.7397929999999997,12.00,0,1,0
24,0,12.0000000000000000,14,4,110,243,5.4930620000000001,12.00,0,0,1
32,1,5.0000000000000000,12,14,67,248,5.5134290000000004,7.00,0,1,1
30,1,8.0000000000000000,11,13,69,423,6.0473720000000002,8.00,0,1,0
33,1,8.0000000000000000,11,16,91,600,6.3969300000000002,8.00,0,1,0
25,1,8.0000000000000000,17,2,104,700,6.5510799999999998,4.00,0,1,0
24,0,10.0000000000000000,12,6,124,300,5.7037829999999996,12.00,0,1,0
24,0,11.0000000000000000,12,6,98,691,6.5381400000000003,12.00,0,1,0
30,0,7.0000000000000000,12,12,86,600,6.3969300000000002,9.00,0,1,0
30,0,9.9399999999999995,12,12,118,700,6.5510799999999998,12.00,0,1,0
25,0,12.0000000000000000,14,5,98,275,5.6167710000000000,12.00,0,0,0
34,1,4.0000000000000000,9,19,92,675,6.5147130000000004,7.00,0,1,0
28,0,12.0000000000000000,17,5,116,449,6.1070229999999999,12.00,0,1,0
30,0,12.0000000000000000,16,8,97,635,6.4536249999999997,12.00,0,1,0
29,0,10.0000000000000000,14,9,109,1250,7.1308990000000003,9.00,0,0,0
29,0,8.0000000000000000,18,5,105,962,6.8690140000000000,18.00,0,1,0
25,0,10.0000000000000000,18,1,99,490,6.1944059999999999,13.00,0,0,0
33,0,9.9399999999999995,14,13,108,750,6.6200729999999997,12.00,0,0,0
26,0,12.0000000000000000,18,2,100,326,5.7868969999999997,12.00,0,0,0
29,0,17.0000000000000000,18,5,117,430,6.0637850000000002,12.00,0,1,0
26,0,12.0000000000000000,12,8,101,571,6.3473889999999997,11.00,0,1,0
28,0,9.0000000000000000,16,6,111,913,6.8167359999999997,12.00,0,0,0
30,0,4.0000000000000000,14,10,101,577,6.3578419999999998,10.00,0,0,0
34,0,9.9399999999999995,18,10,92,721,6.5806389999999997,8.00,1,0,0
33,0,14.0000000000000000,16,11,106,962,6.8690140000000000,8.00,1,1,0
33,0,10.0000000000000000,12,15,102,625,6.4377519999999997,12.00,0,0,0
26,0,10.0000000000000000,14,6,115,713,6.5694809999999997,12.00,0,0,0
24,0,8.0000000000000000,12,6,99,710,6.5652650000000001,10.00,0,0,0
32,0,10.0000000000000000,16,10,118,913,6.8167359999999997,11.00,0,1,0
29,0,16.0000000000000000,13,10,132,692,6.5395859999999999,13.00,0,0,0
